Coin Name,Crypto Filter,Date,Close**,High,Low,Market Cap,Open*,Volume
Binance - BNB,False,1/5/2023,256.42,259.08,255.6,41018392454,259.08,342934041
Binance - BNB,False,1/4/2023,259.12,260.52,245.7,41449837473,246.14,632924961
Binance - BNB,False,1/3/2023,246.13,246.83,244.78,39372532275,245.55,377452410
Binance - BNB,False,1/2/2023,245.54,247.72,241.69,39277002027,244.15,357733262
Binance - BNB,False,1/1/2023,244.14,246.49,243.58,39053263491,246.33,278651737
Binance - BNB,False,12/31/2022,246.35,247.58,245.11,39407173516,245.79,307551853
Binance - BNB,False,12/30/2022,245.78,246.5,243.13,39316042284,246.46,342300809
Binance - BNB,False,12/29/2022,246.48,246.6,243.58,39428145950,244.17,345312528
Binance - BNB,False,12/28/2022,244.14,246.84,242.11,39054223214,246.61,414698978
Binance - BNB,False,12/27/2022,246.6,247.68,242.56,39446947208,244.2,391342277
Binance - BNB,False,12/26/2022,244.2,244.6,242.22,39063326955,243.15,276115280
Binance - BNB,False,12/25/2022,243.14,245.73,241.7,38894316963,244.64,298063868
Binance - BNB,False,12/24/2022,244.64,246.18,243.95,39133349164,246.15,280627376
Binance - BNB,False,12/23/2022,246.15,248.27,244.45,39375368363,245.89,388929772
Binance - BNB,False,12/22/2022,245.89,248.03,240.48,39334222657,246.07,543367184
Binance - BNB,False,12/21/2022,246.05,251.69,245.76,39359267890,251.69,479296549
Binance - BNB,False,12/20/2022,251.74,252.63,239.8,40270721918,240.67,667866377
Binance - BNB,False,12/19/2022,240.66,252.93,238.65,38497257994,251.24,751196285
Binance - BNB,False,12/18/2022,251.16,253.34,240.04,40176732868,242.52,925487110
Binance - BNB,False,12/17/2022,242.53,243.58,221,38796722023,231.22,1196953526
Binance - BNB,False,12/16/2022,231.23,264.25,227.35,36989640968,258.27,1264053277
Binance - BNB,False,12/15/2022,258.27,268.15,257.08,41315420629,268.15,709349174
Binance - BNB,False,12/14/2022,262.64,277.86,262.56,42014706714,271.96,1047820781
Binance - BNB,False,12/13/2022,271.95,280.69,257.44,43503575941,276.28,1925504273
Binance - BNB,False,12/12/2022,276.28,285.54,273.53,44195717778,284.43,974762447
Binance - BNB,False,12/11/2022,284.39,290.94,284.19,45493467669,288.14,496833486
Binance - BNB,False,12/10/2022,288.13,289.49,286.11,46090966906,286.11,439735200
Binance - BNB,False,12/9/2022,286.09,291.57,285.58,45765515255,290.52,644239750
Binance - BNB,False,12/8/2022,290.54,291.51,282.81,46476916921,284.3,646645162
Binance - BNB,False,12/7/2022,284.28,290.49,282.02,45476734072,290.38,759320494
Binance - BNB,False,12/6/2022,290.35,290.6,287.11,46447810674,288.46,610280514
Binance - BNB,False,12/5/2022,288.47,296.91,286.54,46147098395,292.21,705616866
Binance - BNB,False,12/4/2022,292.29,292.34,288.5,46757282793,290.55,633441009
Binance - BNB,False,12/3/2022,290.56,294.04,289.7,46481371529,293.5,634607105
Binance - BNB,False,12/2/2022,293.53,293.53,286.14,46955638515,292.03,854253818
Binance - BNB,False,12/1/2022,292.02,301.48,290.55,46713966636,300.75,1433086340
Binance - BNB,False,11/30/2022,300.79,304.65,294.38,48118283430,295.55,1009620336
Binance - BNB,False,11/29/2022,295.5,304.82,289.76,47271122271,293.49,986451640
Binance - BNB,False,11/28/2022,293.53,309.1,289.49,46955899032,307.4,1154829072
Binance - BNB,False,11/27/2022,307.43,316.22,307.16,49179890751,311.37,793779029
Binance - BNB,False,11/26/2022,311.39,316.96,300.39,49813311436,300.57,1221554861
Binance - BNB,False,11/25/2022,300.58,304.16,294.91,48083958346,300.33,949045515
Binance - BNB,False,11/24/2022,300.43,303.06,294.53,48060047574,297.95,1219177799
Binance - BNB,False,11/23/2022,297.85,300.02,265.03,47647318082,266.42,1920236928
Binance - BNB,False,11/22/2022,266.32,266.89,252.39,42604562673,254.02,800429058
Binance - BNB,False,11/21/2022,254.17,264.74,250.66,40659978959,264.24,1094850661
Binance - BNB,False,11/20/2022,264.24,273.65,262.56,42270466526,272.43,720361905
Binance - BNB,False,11/19/2022,272.4,274.26,269.65,43576320416,273.89,551451228
Binance - BNB,False,11/18/2022,273.92,274.51,267.91,43819908780,267.91,685307608
Binance - BNB,False,11/17/2022,267.91,273.22,264.4,42858741189,272.09,854777255
Binance - BNB,False,11/16/2022,272.08,279.79,269.65,43525943306,276.86,908816092
Binance - BNB,False,11/15/2022,276.87,281.88,274.09,44292678773,278.63,1116291060
Binance - BNB,False,11/14/2022,278.58,290.72,268.23,44565408018,276.62,1541330420
Binance - BNB,False,11/13/2022,276.58,286.08,274.05,44245687908,282.37,956106804
Binance - BNB,False,11/12/2022,282.34,290.37,272.05,45167505778,289.86,1189401392
Binance - BNB,False,11/11/2022,289.82,304.91,280.63,46364088779,303.99,1625174426
Binance - BNB,False,11/10/2022,304.08,311.07,264.47,48645327658,266.89,2461275687
Binance - BNB,False,11/9/2022,266.85,332.06,261.73,42690010298,327.82,3191459132
Binance - BNB,False,11/8/2022,327.69,388.72,302.75,52422579607,336.99,5390603525
Binance - BNB,False,11/7/2022,337.01,344.04,327.68,53914349553,338.9,1811518274
Binance - BNB,False,11/6/2022,339.39,354.49,339.19,54294354064,349.29,1143505730
Binance - BNB,False,11/5/2022,349.25,360.31,347.02,55872507022,354.42,1231594445
Binance - BNB,False,11/4/2022,354.41,358.18,328.74,56696907534,329.67,1938879952
Binance - BNB,False,11/3/2022,329.72,338.64,318.5,52747289289,320.17,1514834239
Binance - BNB,False,11/2/2022,320.15,329.04,316.28,51216971698,324.47,1411029750
Binance - BNB,False,11/1/2022,324.58,334.21,317.94,51925582975,326.28,1329110451
Binance - BNB,False,10/31/2022,326.36,336.8,307.63,52210645189,313.67,2168405759
Binance - BNB,False,10/30/2022,313.75,318.07,302.53,50194052761,304.23,1451550019
Binance - BNB,False,10/29/2022,304.22,307.91,295.95,48668443564,298,1397370727
Binance - BNB,False,10/28/2022,298.01,300.72,286.14,47676042557,286.84,1072756219
Binance - BNB,False,10/27/2022,286.84,293.07,285.23,45889133084,290.39,874526054
Binance - BNB,False,10/26/2022,290.38,291.7,284.16,46454401105,284.36,1017326051
Binance - BNB,False,10/25/2022,284.43,289.6,272.37,45503479951,273.95,940035659
Binance - BNB,False,10/24/2022,273.98,276.88,271.88,43830941989,276,535946814
Binance - BNB,False,10/23/2022,276.01,276.57,269.1,44155896393,270.48,483765500
Binance - BNB,False,10/22/2022,270.48,271.01,268.57,43271477490,270.03,391459296
Binance - BNB,False,10/21/2022,270.04,271.05,264.52,43200999361,269.24,593811687
Binance - BNB,False,10/20/2022,269.27,273.29,267.86,43352990987,271.95,539795617
Binance - BNB,False,10/19/2022,271.98,273.65,270.68,43789393911,273.22,497761035
Binance - BNB,False,10/18/2022,273.21,275.82,270.53,44079687878,275.53,599934776
Binance - BNB,False,10/17/2022,275.51,275.84,270.43,44450444229,272.5,594844795
Binance - BNB,False,10/16/2022,272.52,273.74,268.36,43967624739,268.41,563344666
Binance - BNB,False,10/15/2022,268.4,271.36,267.88,43303579986,269.56,491674298
Binance - BNB,False,10/14/2022,269.57,276.53,268.34,43491230300,271.85,809144930
Binance - BNB,False,10/13/2022,271.85,273.49,257.97,43859763700,270.96,1124480167
Binance - BNB,False,10/12/2022,270.97,272.74,269.66,43717719231,271.41,546926291
Binance - BNB,False,10/11/2022,271.37,273.66,268.45,43782320108,271.73,584301468
Binance - BNB,False,10/10/2022,271.81,279.06,271.81,43852446092,278.24,655201928
Binance - BNB,False,10/9/2022,278.24,279.28,275.46,44890165690,276.45,570350814
Binance - BNB,False,10/8/2022,276.47,282.99,276.05,44604842765,282.99,604706997
Binance - BNB,False,10/7/2022,283.18,286.96,280.19,45687917102,286.77,952606066
Binance - BNB,False,10/6/2022,286.63,297.7,279.8,46244769578,294.16,1010110227
Binance - BNB,False,10/5/2022,294.14,296.33,289.9,47455366376,296.29,656837388
Binance - BNB,False,10/4/2022,296.3,297.99,286.53,47803983107,287.02,794566055
Binance - BNB,False,10/3/2022,287.03,288.63,283.9,46308955784,284.41,700566674
Binance - BNB,False,10/2/2022,284.43,287.38,279.95,45889655979,282.9,556343468
Binance - BNB,False,10/1/2022,282.87,285.19,278.36,45637780787,284.27,593375648
Binance - BNB,False,9/30/2022,284.19,289.54,280.89,45850807479,283.83,905481572
Binance - BNB,False,9/29/2022,283.79,285.23,277.5,45785742688,281.77,800888080
Binance - BNB,False,9/28/2022,281.78,283.34,266.98,45461808208,272.33,857467325
Binance - BNB,False,9/27/2022,272.4,286.07,270.82,43948518789,275.93,927431127
Binance - BNB,False,9/26/2022,275.93,276.45,271.19,44517443602,274.14,716989161
Binance - BNB,False,9/25/2022,274.06,279.2,271.67,44216290549,275.1,640533920
Binance - BNB,False,9/24/2022,275.14,284.63,275.14,44389589747,276.63,818302597
Binance - BNB,False,9/23/2022,276.63,277.38,269.67,44630120018,275.49,869618433
Binance - BNB,False,9/22/2022,275.5,275.91,264.03,44448461252,264.61,843345381
Binance - BNB,False,9/21/2022,264.79,275.83,261.28,42720828475,266.39,1057177278
Binance - BNB,False,9/20/2022,266.37,273.2,265.69,42975342723,272.13,845702947
Binance - BNB,False,9/19/2022,272.07,272.62,257.19,43894998284,266.25,1074224923
Binance - BNB,False,9/18/2022,266.31,279.62,264.74,42966238265,279.22,789437105
Binance - BNB,False,9/17/2022,279.25,279.53,274.73,45053322423,274.73,560951664
Binance - BNB,False,9/16/2022,274.65,276.26,269.13,44312018098,270.81,803452434
Binance - BNB,False,9/15/2022,270.81,280.25,268.01,43691241396,279.38,1080164338
Binance - BNB,False,9/14/2022,279.39,282.15,274.83,45075350228,277.41,956413768
Binance - BNB,False,9/13/2022,277.58,297.69,275.97,44783501316,293.65,1136956066
Binance - BNB,False,9/12/2022,293.66,299.18,291.15,47378094637,295.17,998624528
Binance - BNB,False,9/11/2022,295.16,297.88,291.3,47620609272,296.92,700835025
Binance - BNB,False,9/10/2022,296.97,298.44,291.25,47912171545,293.4,851195253
Binance - BNB,False,9/9/2022,293.41,294.96,280.22,47337502118,280.54,1139680146
Binance - BNB,False,9/8/2022,280.58,282.06,276.05,45267601400,278.76,870477242
Binance - BNB,False,9/7/2022,278.76,279.76,259.99,44974585825,262.61,963734560
Binance - BNB,False,9/6/2022,262.67,285.75,262.6,42378199797,276.75,1173656468
Binance - BNB,False,9/5/2022,276.69,280.61,273.72,44639749526,278.85,665273781
Binance - BNB,False,9/4/2022,278.84,279.81,275.45,44987580579,277.78,512014471
Binance - BNB,False,9/3/2022,277.78,278.43,274.78,44815551874,277.43,490102253
Binance - BNB,False,9/2/2022,277.42,282.91,274.49,44757554223,278.39,807053745
Binance - BNB,False,9/1/2022,278.42,280.22,271.47,44919072542,279.25,954919263
Binance - BNB,False,8/31/2022,279.24,289.77,278.08,45051509129,281.46,952486877
Binance - BNB,False,8/30/2022,281.43,291.66,277.07,45404396097,286.22,979620743
Binance - BNB,False,8/29/2022,286.22,286.33,272.81,46178176758,276.28,1009161525
Binance - BNB,False,8/28/2022,276.25,283.63,276.25,44569560737,277.8,758285305
Binance - BNB,False,8/27/2022,277.8,283.85,274.54,44819743903,279.57,962669292
Binance - BNB,False,8/26/2022,279.6,301.56,277.85,45109604572,301.56,1210077085
Binance - BNB,False,8/25/2022,301.58,306.14,296.2,48656681716,296.49,973529233
Binance - BNB,False,8/24/2022,296.45,299.96,294.71,47828378769,299.02,935405757
Binance - BNB,False,8/23/2022,299.03,301.2,294.32,48244669167,300.57,1034959891
Binance - BNB,False,8/22/2022,300.56,303.82,289.31,48491385289,302.03,1463703478
Binance - BNB,False,8/21/2022,302.06,303.66,283.64,48732933148,283.64,1249205607
Binance - BNB,False,8/20/2022,283.69,288.91,278.33,45770274443,279.62,1315367730
Binance - BNB,False,8/19/2022,279.72,298.19,278.58,45129050401,298.15,1598319492
Binance - BNB,False,8/18/2022,298.14,310.19,297.03,48101290423,306.8,1041814513
Binance - BNB,False,8/17/2022,306.64,323.24,305.33,49471881412,316.4,1111784114
Binance - BNB,False,8/16/2022,316.42,322.16,312.81,51050928255,319.71,963072351
Binance - BNB,False,8/15/2022,319.89,326.83,314.86,51609739346,318.03,1141553086
Binance - BNB,False,8/14/2022,317.99,330.81,316.66,51303090208,323.97,936178150
Binance - BNB,False,8/13/2022,323.87,332.52,323.48,52252321198,327.57,991712327
Binance - BNB,False,8/12/2022,327.51,327.51,318.27,52840320751,323.77,980643843
Binance - BNB,False,8/11/2022,323.8,334.1,322.31,52241044211,328.46,1511577808
Binance - BNB,False,8/10/2022,328.47,336.28,314.41,52994635916,324.86,1738218767
Binance - BNB,False,8/9/2022,324.91,327.83,313.5,52420465015,324.84,1139003043
Binance - BNB,False,8/8/2022,324.8,332.88,322.54,52402408716,322.95,1318773332
Binance - BNB,False,8/7/2022,322.92,325.17,309.02,52099211446,315.12,1012978419
Binance - BNB,False,8/6/2022,315.07,321.84,313.73,50832352962,315.2,1151509385
Binance - BNB,False,8/5/2022,315.19,320.96,308.61,50851172981,310.69,1585061398
Binance - BNB,False,8/4/2022,310.71,312.75,297.43,50128462927,298.37,1926587001
Binance - BNB,False,8/3/2022,298.36,305.19,278.81,48136066763,283.87,2133584480
Binance - BNB,False,8/2/2022,283.82,290.54,274.82,45790901617,283.48,1768344106
Binance - BNB,False,8/1/2022,283.54,290.08,278.34,45745482573,283.63,1314157614
Binance - BNB,False,7/31/2022,283.58,296.21,282.61,45751935453,287.58,1313531523
Binance - BNB,False,7/30/2022,287.54,299.72,285.41,46390292373,293.92,1578905327
Binance - BNB,False,7/29/2022,293.95,301.21,275.3,47425624150,277.31,2562325488
Binance - BNB,False,7/28/2022,277.29,280.13,264.74,44737841992,271.52,1648592412
Binance - BNB,False,7/27/2022,271.5,271.5,247.8,43803772187,249.02,1405510237
Binance - BNB,False,7/26/2022,248.96,248.96,240.11,40166261134,245.12,926779355
Binance - BNB,False,7/25/2022,245.15,262.44,245.15,39551586360,261.84,1005244476
Binance - BNB,False,7/24/2022,261.86,265.89,257.43,42248561528,259.47,913146574
Binance - BNB,False,7/23/2022,259.46,271.61,253.22,41861049913,262.72,1108172504
Binance - BNB,False,7/22/2022,262.88,271.15,261.61,42411928806,265.48,1173778496
Binance - BNB,False,7/21/2022,265.46,265.91,251.55,42828999087,258.34,1220055525
Binance - BNB,False,7/20/2022,258.34,271.79,257,41679672950,268.77,1675018362
Binance - BNB,False,7/19/2022,268.82,274.24,256.7,43370248285,264.49,1925805446
Binance - BNB,False,7/18/2022,264.89,264.89,247.82,43249792276,247.83,1632324536
Binance - BNB,False,7/17/2022,247.85,255.3,246.95,40467949154,249.64,1050861669
Binance - BNB,False,7/16/2022,249.59,250.76,234.12,40752933390,238.56,1030985968
Binance - BNB,False,7/15/2022,238.57,241.83,235.68,38953638621,238.23,1151260376
Binance - BNB,False,7/14/2022,238.16,239.66,227.58,38886774290,230.51,1609361574
Binance - BNB,False,7/13/2022,230.52,230.54,216.82,37639386788,220.49,1431776142
Binance - BNB,False,7/12/2022,220.46,228.19,220.46,35996786605,225.87,1140033692
Binance - BNB,False,7/11/2022,225.86,234.65,225.5,36877493643,234.6,1021066311
Binance - BNB,False,7/10/2022,234.66,243.33,232.1,38313853886,243.25,881096013
Binance - BNB,False,7/9/2022,243.24,244.69,240.67,39715666654,240.76,851653424
Binance - BNB,False,7/8/2022,240.75,246.68,237.14,39309048935,241.54,1341618380
Binance - BNB,False,7/7/2022,241.54,243.3,235.44,39438657384,238.5,1108137930
Binance - BNB,False,7/6/2022,238.5,239.49,229.3,38941548230,230.91,1266715664
Binance - BNB,False,7/5/2022,230.85,235.76,223.23,37691894305,231.48,1310031377
Binance - BNB,False,7/4/2022,231.57,231.77,215.21,37810723921,218.98,1039372640
Binance - BNB,False,7/3/2022,218.98,219.79,214.46,35754443111,218.05,724525676
Binance - BNB,False,7/2/2022,218.04,219.42,214.21,35600131897,216.23,767361243
Binance - BNB,False,7/1/2022,216.02,226.38,213.67,35270351269,219.53,1234215934
Binance - BNB,False,6/30/2022,219.3,219.89,205.93,35806656572,219.39,1088852065
Binance - BNB,False,6/29/2022,219.28,229.43,215.95,35804105858,226.9,1062609997
Binance - BNB,False,6/28/2022,226.93,241.42,226.15,37052010145,233.57,1082126615
Binance - BNB,False,6/27/2022,233.65,240.62,230.51,38150322788,233.83,841135242
Binance - BNB,False,6/26/2022,233.86,244.67,233.63,38183748928,239.61,823875890
Binance - BNB,False,6/25/2022,239.69,241.5,230.45,39135965106,240.26,915553554
Binance - BNB,False,6/24/2022,240.24,242.82,228.63,39225384797,228.92,1127877901
Binance - BNB,False,6/23/2022,228.95,229.77,214.23,37382875642,214.23,1148541185
Binance - BNB,False,6/22/2022,214.26,220.53,211.59,34984037889,219.67,1050984086
Binance - BNB,False,6/21/2022,219.5,227.64,213.55,35839071092,216.9,1165714518
Binance - BNB,False,6/20/2022,216.93,218.08,205.17,35420370613,214.88,1235838900
Binance - BNB,False,6/19/2022,214.92,216.08,190.12,35091574388,196.96,1333254615
Binance - BNB,False,6/18/2022,197.04,218.55,184.54,32172584769,215.82,1579731402
Binance - BNB,False,6/17/2022,215.89,221.64,208.1,35250160630,209.71,1108538874
Binance - BNB,False,6/16/2022,209.54,236.33,208.07,34212852053,233.47,1483212957
Binance - BNB,False,6/15/2022,233.4,234.02,199.29,38108309619,223.19,2244407305
Binance - BNB,False,6/14/2022,223.22,230.37,205.39,36446891127,222.55,2027226914
Binance - BNB,False,6/13/2022,222.51,256.85,214.61,36330072071,255.67,2471570710
Binance - BNB,False,6/12/2022,255.95,271.38,251.99,41790885363,269.66,1380200465
Binance - BNB,False,6/11/2022,269.49,290.37,265.63,44001019654,286.11,1220361307
Binance - BNB,False,6/10/2022,286.05,297.23,283.48,46704839626,289.89,1362797648
Binance - BNB,False,6/9/2022,289.92,292.98,286.48,47337201877,288.62,800984464
Binance - BNB,False,6/8/2022,288.62,294.04,284.37,47124362846,290.3,1136631692
Binance - BNB,False,6/7/2022,290.34,295.37,274.43,47406019787,295.37,1752763456
Binance - BNB,False,6/6/2022,295.4,311.7,289.43,48231368639,298.98,1470941103
Binance - BNB,False,6/5/2022,298.93,301.94,295.43,48809157476,301.6,779603321
Binance - BNB,False,6/4/2022,301.63,302.64,295.28,49249419808,298.5,805954970
Binance - BNB,False,6/3/2022,298.4,309.86,293.86,48721504699,308.19,1115211127
Binance - BNB,False,6/2/2022,308.1,309.04,298.67,50305926892,300.47,1228180850
Binance - BNB,False,6/1/2022,300.5,323.89,297.97,49065391381,320.47,1763624947
Binance - BNB,False,5/31/2022,320.49,323.7,314.28,52327838988,321.72,1711532960
Binance - BNB,False,5/30/2022,321.75,323.26,304.34,52534837419,305.94,2064357375
Binance - BNB,False,5/29/2022,305.98,307.94,299.31,49958681902,307.75,1208835000
Binance - BNB,False,5/28/2022,307.82,309.21,297.72,50259172863,302.44,1471633413
Binance - BNB,False,5/27/2022,300.97,308.86,292.14,49141803580,304.79,2593113824
Binance - BNB,False,5/26/2022,304.96,330.89,298.79,49793586182,325.76,2686414043
Binance - BNB,False,5/25/2022,325.73,336.67,324.55,53184993616,328.2,2008481372
Binance - BNB,False,5/24/2022,328.19,329.82,313.55,53585763496,316.85,2002782969
Binance - BNB,False,5/23/2022,316.76,336.31,316.35,51719705364,319.52,2228144099
Binance - BNB,False,5/22/2022,319.61,322.86,311.83,52184792531,312.49,1604297406
Binance - BNB,False,5/21/2022,312.47,313.66,300.13,51018508605,302.37,1318736979
Binance - BNB,False,5/20/2022,302.36,315.27,294.76,49368297712,306.78,1756670714
Binance - BNB,False,5/19/2022,306.79,307.96,287.21,50091997950,287.45,1646882950
Binance - BNB,False,5/18/2022,287.44,307.71,287.44,46932136434,305.99,1520090732
Binance - BNB,False,5/17/2022,305.96,310.19,296.96,49956785094,297.7,1584497815
Binance - BNB,False,5/16/2022,297.71,312.14,290.46,48609208955,312.08,1754184298
Binance - BNB,False,5/15/2022,312.01,312.18,286.64,50943678221,297.4,1611088257
Binance - BNB,False,5/14/2022,297.39,298.8,272.65,48556546861,290.62,1884570404
Binance - BNB,False,5/13/2022,290.58,312.69,265.71,47445706445,269.14,2774121165
Binance - BNB,False,5/12/2022,269.41,283.48,216.36,43988002573,269.89,4739990237
Binance - BNB,False,5/11/2022,269.96,322.77,262.62,44078705120,319.12,3870618668
Binance - BNB,False,5/10/2022,319.33,332.44,290.59,52138741397,298.82,3210603809
Binance - BNB,False,5/9/2022,299.35,358.95,299.35,48876789614,355.38,2943374129
Binance - BNB,False,5/8/2022,355.4,366.51,351.14,58028429299,365.73,1875845651
Binance - BNB,False,5/7/2022,365.68,380.39,361.2,59707794715,379.29,1527960119
Binance - BNB,False,5/6/2022,379.3,382.68,371.97,61931654721,378.76,1834770716
Binance - BNB,False,5/5/2022,378.77,412.4,372.55,61845010684,402.47,2389487319
Binance - BNB,False,5/4/2022,402.5,402.86,383.43,65719415309,383.48,1714496792
Binance - BNB,False,5/3/2022,383.48,391.75,380.35,62612768113,389.63,1295877765
Binance - BNB,False,5/2/2022,389.67,392.22,382.77,63624245328,390.26,1388077917
Binance - BNB,False,5/1/2022,390.28,391.08,377.29,63724060207,377.77,1553846706
Binance - BNB,False,4/30/2022,377.77,399.59,377.77,61680787861,393,1467605770
Binance - BNB,False,4/29/2022,393.06,410.18,390.54,64177999275,406.64,1928209754
Binance - BNB,False,4/28/2022,406.72,408.23,388.88,66407717794,391.44,2116381172
Binance - BNB,False,4/27/2022,391.45,394.46,384.08,63914091442,385.56,1512587369
Binance - BNB,False,4/26/2022,385.48,407.08,382.08,62940507764,404.27,1671963898
Binance - BNB,False,4/25/2022,404.35,404.87,383.19,66021090788,399.13,1910707893
Binance - BNB,False,4/24/2022,399.11,405.43,398.35,65164719261,401.53,1222468479
Binance - BNB,False,4/23/2022,401.65,407.9,399.28,65580599125,406.99,1354484386
Binance - BNB,False,4/22/2022,406.99,413.28,404.11,66451690521,404.97,1895749713
Binance - BNB,False,4/21/2022,405.02,425.47,402.08,66130679968,418.32,2190281843
Binance - BNB,False,4/20/2022,418.35,430.98,415.73,68307615205,422.36,2035166767
Binance - BNB,False,4/19/2022,422.39,424.27,415.1,68966079720,417.01,1854452731
Binance - BNB,False,4/18/2022,416.97,417.95,397.15,68848474348,407.43,1925668122
Binance - BNB,False,4/17/2022,407.38,417.88,406.17,67264889167,417.41,1088306780
Binance - BNB,False,4/16/2022,417.48,418.66,411.91,68932688179,417.29,1022481382
Binance - BNB,False,4/15/2022,417.29,419.8,413.27,68902190654,414.67,1242920077
Binance - BNB,False,4/14/2022,414.66,426.81,412.05,68467932859,423.07,1615484732
Binance - BNB,False,4/13/2022,423.13,424.34,411.06,69865882647,413.81,1932053164
Binance - BNB,False,4/12/2022,413.87,416.64,393.17,68337523387,394.29,2140526232
Binance - BNB,False,4/11/2022,394.09,419.49,392.11,65070349746,418.66,2192782724
Binance - BNB,False,4/10/2022,418.59,429.36,418.59,69116334131,427.15,1410282903
Binance - BNB,False,4/9/2022,427.15,428.02,420.27,70530128696,421.67,1399108286
Binance - BNB,False,4/8/2022,421.68,440.64,419.43,69625982492,436.93,1951923760
Binance - BNB,False,4/7/2022,436.8,438.29,417.6,72122470078,420.18,2125042415
Binance - BNB,False,4/6/2022,420.15,445.03,418.88,69373208035,445,2323241738
Binance - BNB,False,4/5/2022,445.17,459.81,445.04,73505457939,447.63,2268650039
Binance - BNB,False,4/4/2022,447.52,450.43,434.18,73893866574,450.26,2248856403
Binance - BNB,False,4/3/2022,450.35,455.23,432.82,74360146489,436.87,2128734028
Binance - BNB,False,4/2/2022,436.96,453.56,436.78,72148650722,446.84,2272901729
Binance - BNB,False,4/1/2022,446.6,446.8,414.75,73741849989,429.12,2718206274
Binance - BNB,False,3/31/2022,428.92,451.96,424.95,70821236650,442.66,2632534284
Binance - BNB,False,3/30/2022,442.68,448.95,427.69,73094686974,434.43,2181737151
Binance - BNB,False,3/29/2022,434.51,441.51,430.07,71744167467,430.07,1987696098
Binance - BNB,False,3/28/2022,430.39,440.73,428.57,71064748023,430.55,2128699500
Binance - BNB,False,3/27/2022,430.5,431.03,412.38,71083302849,415.93,1499505093
Binance - BNB,False,3/26/2022,415.92,416.32,407.98,68675332555,410.82,1082240527
Binance - BNB,False,3/25/2022,410.81,421.15,406.3,67831809808,414.15,1678265707
Binance - BNB,False,3/24/2022,414.13,416.51,406.01,68379307292,408.55,1831451218
Binance - BNB,False,3/23/2022,408.61,411.03,398.86,67468320449,404.33,1645651129
Binance - BNB,False,3/22/2022,404.31,409.64,395.58,66759172804,396.36,1795119554
Binance - BNB,False,3/21/2022,396.45,398.96,386.56,65460178435,390.74,1657341491
Binance - BNB,False,3/20/2022,390.77,400.61,386.77,64522408664,399.92,1334193471
Binance - BNB,False,3/19/2022,399.85,406,395.41,66022524778,397.56,1532550954
Binance - BNB,False,3/18/2022,397.65,399.92,384.25,65657938330,391.78,1666543771
Binance - BNB,False,3/17/2022,391.82,392.87,382.16,64696833098,385.46,1635657390
Binance - BNB,False,3/16/2022,385.53,386.36,368.48,63657170377,371.54,1788844135
Binance - BNB,False,3/15/2022,371.63,374.33,362.68,61362152715,373.47,1360640456
Binance - BNB,False,3/14/2022,373.47,373.61,360.3,61665521276,361.83,1455465550
Binance - BNB,False,3/13/2022,361.85,376.93,361.15,59747472766,372.61,1242011950
Binance - BNB,False,3/12/2022,372.73,379.2,372.13,61544034492,372.19,1211417865
Binance - BNB,False,3/11/2022,372.18,379.57,365.61,61453823267,372.2,1550840418
Binance - BNB,False,3/10/2022,372.16,394.4,364.09,61449692684,393.48,2105808203
Binance - BNB,False,3/9/2022,393.56,402.03,381.84,64982649307,382.04,2425559108
Binance - BNB,False,3/8/2022,381.96,387.63,377.71,63067760640,381.25,1684540144
Binance - BNB,False,3/7/2022,381.34,384.42,364.43,62966388746,375.07,2058321705
Binance - BNB,False,3/6/2022,375.01,387.16,373.02,61920633563,384.91,1305295273
Binance - BNB,False,3/5/2022,384.87,386.84,368.18,63549043023,374.44,1321262776
Binance - BNB,False,3/4/2022,374.28,402.92,372.87,61800046682,402.58,1740563403
Binance - BNB,False,3/3/2022,402.55,412.8,397.91,66467864024,409.03,1598018507
Binance - BNB,False,3/2/2022,409,414.91,404.53,67532807578,408.52,2045870796
Binance - BNB,False,3/1/2022,408.48,418.49,391.33,67447273336,395.62,2885318336
Binance - BNB,False,2/28/2022,395.61,396.46,356.62,65322240557,360.38,1868349380
Binance - BNB,False,2/27/2022,360.53,380.96,359.63,59529719165,373.6,1600855952
Binance - BNB,False,2/26/2022,373.64,385.21,371.48,61694020170,374.89,1319208551
Binance - BNB,False,2/25/2022,374.91,376.8,357.37,61904739647,361.22,1839035023
Binance - BNB,False,2/24/2022,361.23,368.17,324.48,59645892983,366.35,2972951900
Binance - BNB,False,2/23/2022,366.54,383.25,366.54,60521812716,374.3,1644707704
Binance - BNB,False,2/22/2022,374.31,374.86,350.15,61804434179,356.73,2037210077
Binance - BNB,False,2/21/2022,356.66,393.62,356.18,58890751692,380.74,2164511484
Binance - BNB,False,2/20/2022,380.83,400.13,376.01,62880741279,400,1431745519
Binance - BNB,False,2/19/2022,400.04,406.38,393.93,66053898767,399.52,1192395484
Binance - BNB,False,2/18/2022,399.57,410.94,393.82,65975568167,402.65,1554511893
Binance - BNB,False,2/17/2022,402.45,431.02,400.81,66451246799,427.55,1644013199
Binance - BNB,False,2/16/2022,427.92,433.43,423.08,70656455985,432.49,1670788158
Binance - BNB,False,2/15/2022,432.41,436.25,403.09,71398038456,403.66,2538883559
Binance - BNB,False,2/14/2022,403.66,403.93,391.38,66651161136,398.64,1269083662
Binance - BNB,False,2/13/2022,398.89,406.71,395.66,65862892979,403.27,1151509777
