,date,vader_prediction
3622,2023-03-09 07:50:38+00:00,negative
3623,2023-03-08 22:06:01+00:00,positive
3624,2023-03-08 21:59:43+00:00,positive
3625,2023-03-08 21:56:55+00:00,neutral
3626,2023-03-08 21:39:51+00:00,positive
3627,2023-03-08 18:09:39+00:00,positive
3628,2023-03-08 18:08:43+00:00,neutral
3629,2023-03-08 17:59:18+00:00,positive
3630,2023-03-08 17:32:35+00:00,positive
3631,2023-03-10 08:07:30+00:00,neutral
3632,2023-03-10 07:49:33+00:00,neutral
3633,2023-03-10 02:52:39+00:00,positive
3634,2023-03-10 02:01:08+00:00,neutral
3635,2023-03-10 00:16:05+00:00,neutral
3636,2023-03-10 00:12:04+00:00,negative
3637,2023-03-09 23:47:22+00:00,negative
3638,2023-03-09 23:12:34+00:00,negative
3639,2023-03-09 23:09:13+00:00,positive
3640,2023-03-09 23:03:26+00:00,negative
3641,2023-03-09 21:55:37+00:00,positive
3642,2023-03-09 21:10:45+00:00,positive
3643,2023-03-09 20:40:30+00:00,positive
3644,2023-03-09 20:39:11+00:00,positive
3645,2023-03-09 20:37:02+00:00,positive
3646,2023-03-09 20:26:53+00:00,positive
3647,2023-03-09 20:26:26+00:00,negative
3648,2023-03-11 12:55:01+00:00,positive
3649,2023-03-11 12:45:58+00:00,neutral
3650,2023-03-11 12:40:25+00:00,neutral
3651,2023-03-11 12:35:38+00:00,neutral
3652,2023-03-11 11:55:17+00:00,positive
3653,2023-03-11 11:46:47+00:00,positive
3654,2023-03-11 11:14:53+00:00,negative
3655,2023-03-11 11:00:03+00:00,positive
3656,2023-03-11 10:57:10+00:00,neutral
3657,2023-03-11 08:01:11+00:00,negative
3658,2023-03-11 07:59:58+00:00,positive
3659,2023-03-11 07:57:47+00:00,negative
3660,2023-03-11 07:16:38+00:00,neutral
3661,2023-03-11 05:14:44+00:00,neutral
3662,2023-03-11 05:07:57+00:00,neutral
3663,2023-03-11 05:04:33+00:00,neutral
3664,2023-03-11 04:10:24+00:00,positive
3665,2023-03-11 02:05:06+00:00,neutral
3666,2023-03-11 01:17:08+00:00,positive
3667,2023-03-11 01:12:53+00:00,positive
3668,2023-03-11 01:11:30+00:00,negative
3669,2023-03-11 00:28:17+00:00,positive
3670,2023-03-11 00:07:00+00:00,neutral
3671,2023-03-10 23:31:04+00:00,negative
3672,2023-03-10 23:18:05+00:00,positive
3673,2023-03-10 20:04:01+00:00,positive
3674,2023-03-10 17:03:53+00:00,neutral
3675,2023-03-12 18:20:51+00:00,neutral
3676,2023-03-12 04:11:27+00:00,positive
3677,2023-03-12 04:01:31+00:00,positive
3678,2023-03-12 01:08:56+00:00,positive
3679,2023-03-11 23:59:41+00:00,positive
3680,2023-03-11 22:37:35+00:00,negative
3681,2023-03-11 22:27:27+00:00,neutral
3682,2023-03-11 22:25:49+00:00,neutral
3683,2023-03-11 22:22:19+00:00,neutral
3684,2023-03-11 22:21:21+00:00,negative
3685,2023-03-14 00:45:14+00:00,neutral
3686,2023-03-14 00:44:12+00:00,positive
3687,2023-03-13 20:22:39+00:00,negative
3688,2023-03-13 16:17:14+00:00,positive
3689,2023-03-13 04:00:09+00:00,positive
3690,2023-03-15 01:15:04+00:00,neutral
3691,2023-03-14 23:31:29+00:00,positive
3692,2023-03-14 23:27:39+00:00,neutral
3693,2023-03-14 21:04:31+00:00,neutral
3694,2023-03-14 17:48:26+00:00,neutral
3695,2023-03-14 17:35:27+00:00,positive
3696,2023-03-14 17:34:20+00:00,neutral
3697,2023-03-14 17:31:30+00:00,positive
3698,2023-03-14 17:30:32+00:00,positive
3699,2023-03-14 17:09:31+00:00,positive
3700,2023-03-14 15:50:53+00:00,neutral
3701,2023-03-14 06:35:42+00:00,positive
3702,2023-03-14 05:17:16+00:00,positive
3703,2023-03-14 04:56:16+00:00,positive
3704,2023-03-14 04:31:13+00:00,neutral
3705,2023-03-14 03:41:08+00:00,neutral
3706,2023-03-23 21:52:23+00:00,neutral
3707,2023-03-15 19:57:25+00:00,positive
3708,2023-03-15 19:29:12+00:00,neutral
3709,2023-03-15 16:49:40+00:00,negative
3710,2023-03-15 07:35:13+00:00,negative
3711,2023-03-15 07:28:41+00:00,neutral
3712,2023-03-15 07:17:34+00:00,negative
3713,2023-03-15 06:59:22+00:00,negative
3714,2023-03-15 06:07:56+00:00,positive
3715,2023-03-15 05:48:10+00:00,negative
3716,2023-03-15 05:38:23+00:00,positive
3717,2023-03-15 05:24:26+00:00,positive
3718,2023-03-15 05:22:17+00:00,neutral
3719,2023-03-15 05:04:01+00:00,positive
3720,2023-03-15 03:49:56+00:00,neutral
3721,2023-03-15 03:44:57+00:00,neutral
3722,2023-03-15 03:40:19+00:00,neutral
3723,2023-03-16 20:30:37+00:00,neutral
3724,2023-03-16 20:25:29+00:00,negative
3725,2023-03-16 20:16:54+00:00,positive
3726,2023-03-16 20:13:57+00:00,neutral
3727,2023-03-16 19:55:48+00:00,positive
3728,2023-03-16 19:52:33+00:00,positive
3729,2023-03-16 19:46:44+00:00,positive
3730,2023-03-16 19:41:37+00:00,negative
3731,2023-03-16 19:33:19+00:00,negative
3732,2023-03-16 19:14:19+00:00,negative
3733,2023-03-16 17:50:09+00:00,negative
3734,2023-03-16 17:40:24+00:00,neutral
3735,2023-03-16 17:37:44+00:00,positive
3736,2023-03-16 17:10:48+00:00,positive
3737,2023-03-16 16:44:11+00:00,negative
3738,2023-03-16 07:28:10+00:00,negative
3739,2023-03-16 07:12:32+00:00,neutral
3740,2023-03-16 06:28:48+00:00,neutral
3741,2023-03-16 06:18:18+00:00,positive
3742,2023-03-16 00:29:27+00:00,negative
3743,2023-03-18 04:38:07+00:00,positive
3744,2023-03-18 04:29:09+00:00,positive
3745,2023-03-18 04:26:52+00:00,positive
3746,2023-03-18 04:24:13+00:00,positive
3747,2023-03-18 03:14:00+00:00,neutral
3748,2023-03-18 03:13:13+00:00,negative
3749,2023-03-18 02:57:52+00:00,positive
3750,2023-03-18 02:56:50+00:00,positive
3751,2023-03-18 02:55:59+00:00,neutral
3752,2023-03-18 02:49:39+00:00,positive
3753,2023-03-18 02:47:59+00:00,neutral
3754,2023-03-18 02:41:04+00:00,negative
3755,2023-03-18 02:37:51+00:00,negative
3756,2023-03-18 01:38:35+00:00,negative
3757,2023-03-18 01:29:25+00:00,negative
3758,2023-03-18 01:14:41+00:00,positive
3759,2023-03-18 01:09:41+00:00,neutral
3760,2023-03-18 01:08:23+00:00,positive
3761,2023-03-18 01:04:55+00:00,negative
3762,2023-03-18 00:56:33+00:00,positive
3763,2023-03-18 00:52:38+00:00,neutral
3764,2023-03-18 00:46:33+00:00,positive
3765,2023-03-18 00:38:32+00:00,positive
3766,2023-03-18 00:32:23+00:00,positive
3767,2023-03-18 00:30:56+00:00,neutral
3768,2023-03-17 23:29:38+00:00,positive
3769,2023-03-17 23:28:51+00:00,neutral
3770,2023-03-17 22:07:17+00:00,neutral
3771,2023-03-17 22:00:05+00:00,neutral
3772,2023-03-17 21:58:02+00:00,negative
3773,2023-03-17 21:21:22+00:00,negative
3774,2023-03-17 21:18:53+00:00,negative
3775,2023-03-17 21:16:06+00:00,neutral
3776,2023-03-17 21:01:39+00:00,positive
3777,2023-03-17 21:00:11+00:00,positive
3778,2023-03-17 09:51:16+00:00,neutral
3779,2023-03-17 08:43:44+00:00,neutral
3780,2023-03-17 08:41:36+00:00,positive
3781,2023-03-17 06:18:40+00:00,positive
3782,2023-03-16 23:51:02+00:00,positive
3783,2023-03-16 23:43:49+00:00,neutral
3784,2023-03-16 23:39:56+00:00,positive
3785,2023-03-16 22:11:16+00:00,positive
3786,2023-03-16 22:02:08+00:00,negative
3787,2023-03-18 23:40:18+00:00,positive
3788,2023-03-18 23:31:48+00:00,positive
3789,2023-03-18 22:00:24+00:00,neutral
3790,2023-03-18 21:40:05+00:00,negative
3791,2023-03-18 21:35:59+00:00,positive
3792,2023-03-18 21:27:22+00:00,positive
3793,2023-03-18 21:23:40+00:00,positive
3794,2023-03-18 21:19:55+00:00,positive
3795,2023-03-18 21:17:18+00:00,positive
3796,2023-03-18 21:16:54+00:00,positive
3797,2023-03-18 21:06:00+00:00,negative
3798,2023-03-18 21:04:43+00:00,neutral
3799,2023-03-18 20:46:26+00:00,neutral
3800,2023-03-18 20:31:08+00:00,neutral
3801,2023-03-18 20:20:41+00:00,negative
3802,2023-03-18 19:58:39+00:00,positive
3803,2023-03-18 19:38:51+00:00,negative
3804,2023-03-18 18:28:49+00:00,positive
3805,2023-03-18 11:42:44+00:00,neutral
3806,2023-03-18 11:28:05+00:00,negative
3807,2023-03-18 11:25:45+00:00,positive
3808,2023-03-18 11:21:13+00:00,neutral
3809,2023-03-18 11:03:30+00:00,positive
3810,2023-03-18 10:34:40+00:00,positive
3811,2023-03-18 09:33:55+00:00,negative
3812,2023-03-18 04:34:29+00:00,positive
3813,2023-03-18 04:31:05+00:00,positive
3814,2023-03-18 04:28:10+00:00,negative
3815,2023-03-18 04:26:14+00:00,positive
3816,2023-03-18 04:24:44+00:00,positive
3817,2023-03-18 01:35:38+00:00,positive
3818,2023-03-19 22:30:52+00:00,positive
3819,2023-03-19 18:06:46+00:00,positive
3820,2023-03-19 18:05:49+00:00,positive
3821,2023-03-19 18:03:13+00:00,positive
3822,2023-03-19 17:50:41+00:00,positive
3823,2023-03-19 17:49:08+00:00,neutral
3824,2023-03-19 17:40:55+00:00,negative
3825,2023-03-19 12:07:36+00:00,neutral
3826,2023-03-19 11:48:18+00:00,neutral
3827,2023-03-19 11:05:41+00:00,neutral
3828,2023-03-19 10:32:27+00:00,positive
3829,2023-03-19 09:20:47+00:00,negative
3830,2023-03-19 08:59:49+00:00,neutral
3831,2023-03-19 08:33:05+00:00,positive
3832,2023-03-19 08:20:30+00:00,neutral
3833,2023-03-19 05:55:01+00:00,negative
3834,2023-03-20 23:21:30+00:00,negative
3835,2023-03-20 23:19:40+00:00,positive
3836,2023-03-20 23:16:14+00:00,neutral
3837,2023-03-20 23:03:00+00:00,neutral
3838,2023-03-20 20:20:18+00:00,positive
3839,2023-03-20 20:18:30+00:00,positive
3840,2023-03-20 18:49:07+00:00,positive
3841,2023-03-20 17:55:47+00:00,negative
3842,2023-03-20 17:34:26+00:00,neutral
3843,2023-03-20 17:09:54+00:00,positive
3844,2023-03-20 16:41:20+00:00,negative
3845,2023-03-20 02:44:49+00:00,positive
3846,2023-03-20 01:56:08+00:00,negative
3847,2023-03-20 01:08:29+00:00,neutral
3848,2023-03-20 00:47:50+00:00,neutral
3849,2023-03-22 04:06:28+00:00,neutral
3850,2023-03-22 03:28:10+00:00,negative
3851,2023-03-22 03:24:26+00:00,neutral
3852,2023-03-22 01:21:40+00:00,neutral
3853,2023-03-21 21:46:18+00:00,negative
3854,2023-03-21 17:22:12+00:00,positive
3855,2023-03-21 17:06:58+00:00,neutral
3856,2023-03-21 01:41:10+00:00,neutral
3857,2023-03-21 00:57:41+00:00,negative
3858,2023-03-21 00:17:36+00:00,negative
3859,2023-03-22 19:03:07+00:00,negative
3860,2023-03-22 19:01:07+00:00,negative
3861,2023-03-22 18:58:24+00:00,neutral
3862,2023-03-22 18:53:45+00:00,positive
3863,2023-03-22 09:01:51+00:00,negative
3864,2023-03-23 21:54:15+00:00,positive
3865,2023-03-23 21:31:38+00:00,neutral
3866,2023-03-23 19:44:49+00:00,neutral
3867,2023-03-23 09:31:25+00:00,neutral
3868,2023-03-23 09:28:28+00:00,neutral
3869,2023-03-23 09:26:52+00:00,negative
3870,2023-03-23 09:20:04+00:00,positive
3871,2023-03-23 04:14:53+00:00,neutral
3872,2023-03-23 02:24:32+00:00,positive
3873,2023-03-25 01:45:42+00:00,neutral
3874,2023-03-24 23:05:44+00:00,negative
3875,2023-03-24 22:51:09+00:00,positive
3876,2023-03-24 22:46:53+00:00,neutral
3877,2023-03-24 22:42:27+00:00,negative
3878,2023-03-24 22:38:20+00:00,neutral
3879,2023-03-24 22:16:08+00:00,negative
3880,2023-03-24 21:38:13+00:00,neutral
3881,2023-03-24 09:38:38+00:00,positive
3882,2023-03-24 07:42:47+00:00,positive
3883,2023-03-24 07:37:52+00:00,neutral
3884,2023-03-24 07:01:55+00:00,neutral
3885,2023-03-24 06:58:34+00:00,negative
3886,2023-03-24 06:55:12+00:00,negative
3887,2023-03-24 06:42:15+00:00,neutral
3888,2023-03-24 06:13:25+00:00,positive
3889,2023-03-24 05:51:41+00:00,negative
3890,2023-03-24 05:48:18+00:00,negative
3891,2023-03-24 05:45:09+00:00,neutral
3892,2023-03-24 05:42:59+00:00,positive
3893,2023-03-24 05:34:31+00:00,positive
3894,2023-03-24 05:27:17+00:00,positive
3895,2023-03-24 04:56:05+00:00,neutral
3896,2023-03-24 04:53:37+00:00,positive
3897,2023-03-24 04:45:59+00:00,positive
3898,2023-03-24 03:49:44+00:00,positive
3899,2023-03-24 03:46:27+00:00,neutral
3900,2023-03-25 22:15:21+00:00,neutral
3901,2023-03-25 20:53:43+00:00,positive
3902,2023-03-25 18:04:04+00:00,neutral
3903,2023-03-25 17:31:20+00:00,negative
3904,2023-03-25 17:09:44+00:00,neutral
3905,2023-03-25 17:07:52+00:00,neutral
3906,2023-04-03 22:42:50+00:00,neutral
3907,2023-04-03 21:04:32+00:00,neutral
3908,2023-03-27 04:54:25+00:00,neutral
3909,2023-03-27 04:46:26+00:00,negative
3910,2023-03-27 04:17:57+00:00,neutral
3911,2023-03-27 04:16:17+00:00,positive
3912,2023-03-27 03:48:31+00:00,positive
3913,2023-03-27 03:31:36+00:00,neutral
3914,2023-03-27 03:05:24+00:00,neutral
3915,2023-03-27 02:59:34+00:00,negative
3916,2023-03-27 02:58:28+00:00,neutral
3917,2023-03-27 02:57:18+00:00,positive
3918,2023-03-27 02:56:31+00:00,positive
3919,2023-03-27 02:53:34+00:00,positive
3920,2023-03-27 02:47:10+00:00,neutral
3921,2023-03-27 02:30:48+00:00,positive
3922,2023-03-27 02:25:20+00:00,neutral
3923,2023-03-27 01:57:41+00:00,neutral
3924,2023-03-27 01:54:37+00:00,positive
3925,2023-03-27 01:45:51+00:00,positive
3926,2023-03-27 01:41:15+00:00,neutral
3927,2023-03-27 01:20:11+00:00,negative
3928,2023-03-27 01:06:04+00:00,positive
3929,2023-03-27 00:49:18+00:00,neutral
3930,2023-03-26 23:41:14+00:00,neutral
3931,2023-03-26 10:36:36+00:00,neutral
3932,2023-03-26 10:32:06+00:00,positive
3933,2023-03-26 09:42:23+00:00,neutral
3934,2023-04-05 02:51:37+00:00,neutral
3935,2023-04-04 23:15:03+00:00,positive
3936,2023-04-04 20:25:10+00:00,neutral
3937,2023-04-04 20:01:14+00:00,negative
3938,2023-04-04 19:56:28+00:00,positive
3939,2023-04-04 19:51:04+00:00,negative
3940,2023-04-04 19:43:28+00:00,positive
3941,2023-04-04 19:32:19+00:00,positive
3942,2023-04-04 18:52:32+00:00,positive
3943,2023-04-04 18:42:57+00:00,negative
3944,2023-04-04 09:00:16+00:00,positive
3945,2023-04-04 08:36:34+00:00,positive
3946,2023-04-04 08:35:21+00:00,neutral
3947,2023-04-04 06:51:54+00:00,neutral
3948,2023-04-04 06:48:01+00:00,neutral
3949,2023-04-04 06:11:29+00:00,neutral
3950,2023-04-04 01:52:45+00:00,positive
3951,2023-04-03 22:33:31+00:00,neutral
3952,2023-04-03 22:32:21+00:00,positive
3953,2023-04-03 21:26:45+00:00,positive
3954,2023-04-03 21:22:34+00:00,positive
3955,2023-04-03 21:07:57+00:00,positive
3956,2023-04-03 21:01:37+00:00,neutral
3957,2023-04-03 20:44:58+00:00,neutral
3958,2023-04-03 20:20:26+00:00,neutral
3959,2023-04-03 20:17:23+00:00,positive
3960,2023-04-03 19:57:00+00:00,neutral
3961,2023-04-03 19:50:34+00:00,positive
3962,2023-04-03 19:44:24+00:00,positive
3963,2023-04-03 19:41:00+00:00,neutral
3964,2023-04-03 18:50:12+00:00,positive
3965,2023-04-03 13:29:00+00:00,positive
3966,2023-04-03 02:03:10+00:00,positive
3967,2023-04-03 01:11:42+00:00,negative
3968,2023-04-03 01:01:43+00:00,positive
3969,2023-04-02 22:04:21+00:00,neutral
3970,2023-04-02 21:58:49+00:00,positive
3971,2023-04-02 21:52:45+00:00,positive
3972,2023-04-02 21:45:43+00:00,positive
3973,2023-04-02 20:02:38+00:00,positive
3974,2023-04-02 20:00:57+00:00,positive
3975,2023-04-02 19:58:38+00:00,positive
3976,2023-04-02 19:57:05+00:00,neutral
3977,2023-04-02 19:54:54+00:00,positive
3978,2023-04-02 19:50:52+00:00,neutral
3979,2023-04-02 19:30:10+00:00,neutral
3980,2023-04-02 19:07:51+00:00,positive
3981,2023-04-02 18:41:25+00:00,positive
3982,2023-04-02 09:25:09+00:00,positive
3983,2023-04-02 09:24:05+00:00,negative
3984,2023-04-02 09:22:23+00:00,positive
3985,2023-04-02 06:40:37+00:00,positive
3986,2023-04-02 06:28:05+00:00,positive
3987,2023-04-02 06:25:21+00:00,positive
3988,2023-04-02 06:18:52+00:00,positive
3989,2023-04-02 05:44:40+00:00,neutral
3990,2023-04-02 05:41:45+00:00,positive
3991,2023-04-02 05:40:54+00:00,neutral
3992,2023-04-02 05:36:27+00:00,positive
3993,2023-04-02 05:29:16+00:00,neutral
3994,2023-04-02 05:27:54+00:00,neutral
3995,2023-04-02 05:16:04+00:00,negative
3996,2023-04-02 04:58:06+00:00,neutral
3997,2023-04-02 04:45:50+00:00,positive
3998,2023-04-02 04:27:11+00:00,positive
3999,2023-04-02 04:22:26+00:00,positive
4000,2023-04-02 04:17:08+00:00,positive
4001,2023-04-02 04:10:14+00:00,neutral
4002,2023-04-02 04:09:11+00:00,positive
4003,2023-04-02 04:05:30+00:00,positive
4004,2023-04-02 03:33:25+00:00,positive
4005,2023-04-02 03:31:29+00:00,positive
4006,2023-04-02 03:12:46+00:00,negative
4007,2023-04-02 02:55:45+00:00,neutral
4008,2023-04-02 02:47:35+00:00,positive
4009,2023-04-02 02:26:25+00:00,negative
4010,2023-04-02 01:37:37+00:00,positive
4011,2023-04-02 01:35:35+00:00,positive
4012,2023-04-02 01:34:29+00:00,neutral
4013,2023-04-02 01:19:47+00:00,positive
4014,2023-04-02 01:03:13+00:00,neutral
4015,2023-04-02 00:35:24+00:00,neutral
4016,2023-04-02 00:32:22+00:00,positive
4017,2023-04-01 21:12:30+00:00,positive
4018,2023-04-01 20:56:57+00:00,negative
4019,2023-04-01 20:48:25+00:00,neutral
4020,2023-04-01 19:28:10+00:00,positive
4021,2023-04-01 19:24:33+00:00,negative
4022,2023-04-01 19:19:55+00:00,positive
4023,2023-04-01 19:18:09+00:00,neutral
4024,2023-04-01 19:16:11+00:00,neutral
4025,2023-04-01 19:09:09+00:00,positive
4026,2023-04-01 19:06:09+00:00,positive
4027,2023-04-01 19:02:22+00:00,negative
4028,2023-04-01 19:01:40+00:00,positive
4029,2023-04-01 18:58:16+00:00,positive
4030,2023-04-01 16:53:08+00:00,neutral
4031,2023-04-01 08:42:39+00:00,neutral
4032,2023-04-01 08:04:23+00:00,neutral
4033,2023-04-01 07:48:06+00:00,neutral
4034,2023-04-01 06:10:38+00:00,negative
4035,2023-04-01 05:49:12+00:00,neutral
4036,2023-04-01 05:48:57+00:00,negative
4037,2023-04-01 04:49:30+00:00,positive
4038,2023-04-01 04:48:55+00:00,neutral
4039,2023-04-01 03:30:04+00:00,negative
4040,2023-04-01 03:10:07+00:00,positive
4041,2023-04-01 01:40:27+00:00,neutral
4042,2023-04-01 00:37:19+00:00,positive
4043,2023-03-31 23:06:59+00:00,negative
4044,2023-03-31 21:51:29+00:00,positive
4045,2023-03-31 20:59:38+00:00,neutral
4046,2023-03-31 20:52:13+00:00,neutral
4047,2023-03-31 19:12:43+00:00,positive
4048,2023-03-31 19:09:38+00:00,neutral
4049,2023-03-31 18:58:33+00:00,negative
4050,2023-03-31 18:55:30+00:00,neutral
4051,2023-03-31 18:48:07+00:00,neutral
4052,2023-03-31 18:46:19+00:00,neutral
4053,2023-03-31 18:29:30+00:00,positive
4054,2023-03-31 17:53:33+00:00,neutral
4055,2023-03-31 17:51:02+00:00,neutral
4056,2023-03-31 17:41:13+00:00,positive
4057,2023-03-31 08:25:51+00:00,positive
4058,2023-03-31 08:18:57+00:00,positive
4059,2023-03-31 08:14:28+00:00,positive
4060,2023-03-31 08:03:41+00:00,positive
4061,2023-03-31 08:01:33+00:00,positive
4062,2023-03-31 07:59:41+00:00,neutral
4063,2023-03-31 07:32:38+00:00,positive
4064,2023-03-31 07:30:52+00:00,negative
4065,2023-03-31 07:30:25+00:00,neutral
4066,2023-03-31 07:18:24+00:00,neutral
4067,2023-03-31 07:17:15+00:00,neutral
4068,2023-03-31 06:51:15+00:00,neutral
4069,2023-03-31 06:20:28+00:00,positive
4070,2023-03-31 05:57:44+00:00,positive
4071,2023-03-31 05:56:45+00:00,neutral
4072,2023-03-31 05:45:41+00:00,neutral
4073,2023-03-31 05:24:49+00:00,positive
4074,2023-03-31 03:11:31+00:00,positive
4075,2023-03-31 03:03:54+00:00,neutral
4076,2023-03-31 02:36:34+00:00,negative
4077,2023-03-31 02:29:31+00:00,positive
4078,2023-03-31 02:29:04+00:00,neutral
4079,2023-03-30 07:44:08+00:00,neutral
4080,2023-03-30 07:15:48+00:00,neutral
4081,2023-03-30 06:37:44+00:00,positive
4082,2023-03-29 23:18:40+00:00,negative
4083,2023-03-29 22:53:09+00:00,positive
4084,2023-03-29 22:51:48+00:00,neutral
4085,2023-03-29 22:41:45+00:00,positive
4086,2023-03-29 21:43:57+00:00,neutral
4087,2023-03-29 19:06:50+00:00,neutral
4088,2023-03-29 19:05:37+00:00,positive
4089,2023-03-29 18:31:33+00:00,positive
4090,2023-03-29 18:02:34+00:00,neutral
4091,2023-03-29 17:36:31+00:00,negative
4092,2023-03-29 07:21:39+00:00,positive
4093,2023-03-29 07:15:58+00:00,positive
4094,2023-03-28 19:56:26+00:00,negative
4095,2023-03-28 19:38:23+00:00,neutral
4096,2023-03-28 18:29:48+00:00,positive
4097,2023-03-28 09:46:23+00:00,positive
4098,2023-03-28 08:24:44+00:00,negative
4099,2023-03-28 08:14:56+00:00,neutral
4100,2023-03-28 08:11:46+00:00,neutral
4101,2023-03-28 08:04:54+00:00,neutral
4102,2023-03-28 08:00:24+00:00,positive
4103,2023-03-28 07:56:22+00:00,positive
4104,2023-03-28 07:41:43+00:00,positive
4105,2023-03-28 07:24:53+00:00,neutral
4106,2023-03-28 07:20:23+00:00,positive
4107,2023-03-28 07:16:22+00:00,negative
4108,2023-03-28 04:11:53+00:00,positive
4109,2023-03-28 03:31:46+00:00,neutral
4110,2023-03-28 03:29:52+00:00,negative
4111,2023-03-28 03:22:28+00:00,neutral
4112,2023-03-28 02:53:27+00:00,positive
4113,2023-03-28 02:42:25+00:00,positive
4114,2023-03-28 02:37:55+00:00,neutral
4115,2023-03-28 02:06:22+00:00,positive
4116,2023-03-28 01:55:02+00:00,positive
4117,2023-03-28 01:21:30+00:00,positive
4118,2023-03-28 01:04:13+00:00,neutral
4119,2023-03-28 00:51:39+00:00,neutral
4120,2023-03-28 00:48:10+00:00,neutral
4121,2023-03-28 00:40:22+00:00,positive
4122,2023-03-28 00:20:56+00:00,neutral
4123,2023-03-28 00:18:47+00:00,negative
4124,2023-03-27 23:57:23+00:00,neutral
4125,2023-03-27 23:55:51+00:00,neutral
4126,2023-03-27 23:54:57+00:00,neutral
4127,2023-03-27 23:46:12+00:00,positive
4128,2023-03-27 22:17:36+00:00,negative
4129,2023-03-27 21:03:24+00:00,neutral
4130,2023-03-27 21:03:02+00:00,positive
4131,2023-03-27 20:37:55+00:00,positive
4132,2023-03-27 20:37:24+00:00,positive
4133,2023-03-27 18:12:29+00:00,positive
4134,2023-03-27 18:02:57+00:00,negative
4135,2023-03-27 17:58:58+00:00,neutral
4136,2023-03-27 17:55:22+00:00,positive
4137,2023-03-27 17:52:12+00:00,neutral
4138,2023-03-27 17:37:22+00:00,positive
4139,2023-03-27 17:33:12+00:00,neutral
4140,2023-03-27 17:32:54+00:00,neutral
4141,2023-03-27 17:12:53+00:00,neutral
4142,2023-03-27 12:43:40+00:00,negative
4143,2023-03-27 11:42:52+00:00,positive
4144,2023-03-27 11:21:35+00:00,positive
4145,2023-03-27 10:59:56+00:00,neutral
4146,2023-03-27 10:57:34+00:00,positive
4147,2023-03-27 10:56:15+00:00,neutral
4148,2023-03-27 10:41:09+00:00,positive
4149,2023-03-27 10:28:54+00:00,positive
4150,2023-03-27 10:24:39+00:00,neutral
4151,2023-03-27 10:23:57+00:00,positive
4152,2023-03-27 10:17:47+00:00,negative
4153,2023-03-27 09:12:41+00:00,negative
